CustomerAge,AccountBalance,TransactionAmount_capped,LoginAttempts,TransactionDuration,Target
0.6612903225806451,0.5534290442664186,0.014214216536277857,0.0,0.034482758620689655,1
0.1774193548387097,0.6535296039320443,0.04994983558831545,0.0,0.8517241379310345,1
0.5,0.6445565359077325,0.44120904931190663,0.5,0.5448275862068966,2
0.06451612903225812,0.020014465534787865,0.9995244529759384,0.0,0.4827586206896552,0
0.435483870967742,0.9891024512090688,0.2774468924161848,0.0,0.13793103448275862,1
0.5,0.3806929475140387,0.12608375426977433,0.0,0.1206896551724138,1
0.12903225806451613,0.05373220208190774,0.07199897931370444,0.0,0.46551724137931033,3
0.9193548387096775,0.3209446424418253,0.734459181247209,0.030405405405405428,0.4379310344827586,0
0.7741935483870968,0.5252246123814761,0.9038351127684374,0.25,0.27586206896551724,0
0.5967741935483871,0.061716478206919,0.3706657078401466,0.0,0.7103448275862069,1
0.7258064516129032,0.28382629527705666,0.3623610329809259,0.0,0.3758620689655172,1
0.32258064516129037,0.9486776000656059,0.020837078749427314,0.0,0.031034482758620682,1
0.6290322580645161,0.8910399724670863,0.26139428067713255,0.0,0.36551724137931035,1
0.016129032258064557,0.009446962170475522,0.04554232658481845,0.0,0.36896551724137927,3
0.14516129032258068,0.05158119319151912,0.33433855468500806,0.0,0.07931034482758621,3
0.903225806451613,0.3073274117851088,0.4862352333949998,0.0,0.27586206896551724,1
0.12903225806451613,0.09464573555765579,0.172165420772126,0.0,0.22413793103448276,3
0.016129032258064557,0.04573918748327928,0.5731907465508341,0.0,0.3275862068965517,3
0.12903225806451613,0.011041397510476086,0.7085012729581923,0.0,0.4413793103448276,0
0.3709677419354839,0.08293752529115922,0.006907030556795972,0.0,0.5689655172413793,3
0.8225806451612903,0.2558551134186656,0.4747177164463878,0.0,0.38275862068965516,1
0.532258064516129,0.34164743082153753,0.47381301722988056,0.0,0.8758620689655173,1
0.7903225806451613,0.9950869612562968,0.08046603608358029,0.0,0.46551724137931033,1
0.16129032258064518,0.05496029372026398,0.17797637343199968,0.0,0.4551724137931034,3
0.7096774193548387,0.29418609184539085,0.10273555525914412,0.0,0.27586206896551724,1
0.11290322580645162,0.08219408284341866,0.3489993214755876,0.0,0.2517241379310345,3
0.6290322580645161,0.23080863146092492,0.05159685211067487,0.0,0.14482758620689656,1
0.8064516129032258,0.3049807955237505,0.3207100728978792,0.0,0.17586206896551726,1
0.4838709677419355,0.3716782036924756,0.4296915323632947,0.0,0.06206896551724138,1
0.08064516129032262,0.055727935018021424,0.11136499393967511,0.0,0.1413793103448276,3
0.4516129032258065,0.3628926767557946,0.6407880162149937,0.0,0.489655172413793,0
0.9838709677419355,0.2738348589812016,0.287572564416324,0.25,0.7482758620689656,1
0.4838709677419355,0.4403095032917158,0.3869154976135658,0.0,0.7448275862068966,1
0.6129032258064516,0.5617521042916662,0.6789245678031466,0.0,0.32413793103448274,0
0.5161290322580645,0.9334619009272195,0.0,0.0,0.393103448275862,1
0.3870967741935484,0.16695996569140822,0.21489506069023911,0.0,0.6068965517241379,3
0.6129032258064516,0.1958426375671014,0.32750691572958773,0.0,0.7413793103448276,1
0.11290322580645162,0.12436662871032231,0.5857405485028966,0.0,0.4068965517241379,3
0.6774193548387097,0.2396035690615014,0.1174079207576276,0.0,0.020689655172413793,1
0.22580645161290325,0.05886773580771057,0.20073303833952896,0.0,0.32068965517241377,3
0.4193548387096775,0.25173727577412797,0.13627901851733717,0.0,0.7241379310344828,1
0.27419354838709675,0.4217032763898542,0.14748337035254272,0.0,0.43103448275862066,3
0.7096774193548387,0.38750156284239695,0.010108273938283275,0.0,0.15517241379310343,1
0.12903225806451613,0.4326465341197063,0.2526952497491779,0.0,0.9310344827586207,3
0.03225806451612906,0.03392544334309802,1.0,0.0,0.04827586206896552,0
0.30645161290322587,0.44288063110600845,0.25060748232646884,0.0,0.1413793103448276,1
0.06451612903225812,0.035822364308309484,0.31035863950833137,0.0,0.35517241379310344,3
0.4193548387096775,0.979703886738627,0.08754124790498338,0.0,0.20344827586206898,1
0.016129032258064557,0.08477260475077203,0.12089913183671339,0.0,0.23103448275862065,3
0.5161290322580645,0.7008988528400713,0.18348575968637093,0.0,0.19655172413793104,1
0.32258064516129037,0.030333930686427268,0.1944581373634977,0.0,0.3172413793103448,3
0.6451612903225806,0.42688855219624733,0.3819860467543915,0.0,0.24137931034482757,1
0.7258064516129032,0.3101882536093257,1.0,0.0,0.2655172413793103,0
0.5,0.475615625466332,0.28284029159151675,0.0,0.5517241379310345,1
0.25806451612903225,0.0956170505097219,0.16082188444207315,0.0,0.506896551724138,3
0.5806451612903226,0.5749263615550182,1.0,0.0,0.06896551724137931,0
0.7419354838709677,0.6566411727300472,0.009864701072300544,0.0,0.20344827586206898,1
0.4838709677419355,0.7028125785622389,0.6402660743593165,0.0,0.3620689655172414,0
0.6451612903225806,0.8592379782129688,0.0,0.0,0.5827586206896552,1
0.09677419354838712,0.046408016810134484,0.43716110025343174,0.0,0.3103448275862069,3
0.6774193548387097,0.266373546892666,0.8129244402173597,0.0,0.08275862068965517,0
0.5645161290322581,0.1901397752464586,0.24101535088991083,0.75,0.15517241379310343,2
0.04838709677419356,0.03473879357977622,0.24891407097249363,0.0,0.43103448275862066,3
0.016129032258064557,0.0856740119139005,0.4941803483091984,0.030405405405405428,0.8620689655172414,3
0.1774193548387097,0.0700603761307921,0.728532241508296,0.0,0.21379310344827585,0
0.532258064516129,0.5113458997065218,0.5713813481178196,0.0,0.40344827586206894,0
0.14516129032258068,0.1190926237872007,0.9772781312161825,0.0,0.603448275862069,0
0.6290322580645161,0.0067077867866212615,0.010792597704615704,0.0,0.23448275862068962,1
0.8548387096774193,0.13541609250413736,0.15259840053818005,0.0,0.4241379310344827,1
0.30645161290322587,0.5069934676548761,0.11478661277133725,0.0,0.5689655172413793,1
0.19354838709677424,0.5915731537957913,0.4260379393735538,0.0,0.04827586206896552,0
0.03225806451612906,0.6239391156933577,0.09567194214564498,0.0,0.5413793103448277,3
0.5967741935483871,0.07260058319228542,0.07792591905261753,0.0,0.5310344827586208,1
0.14516129032258068,0.6263206858491849,0.20889852870390238,0.0,0.4689655172413793,3
0.22580645161290325,0.5279160622555749,0.132091884964015,0.0,0.7758620689655172,1
0.4516129032258065,0.6262682550074815,0.3373426200321284,0.0,0.1413793103448276,1
0.6612903225806451,0.4062334893262906,0.11474021793972153,0.0,0.24137931034482757,1
0.14516129032258068,0.021469757487191415,0.8589249157643839,0.0,0.02413793103448276,0
0.06451612903225812,0.023296098473187005,0.5656747838290814,0.0,0.08620689655172413,3
0.7258064516129032,0.5296993830637627,0.14727459361027181,0.0,0.4724137931034483,1
0.5645161290322581,0.11619817244907152,1.0,0.0,0.21724137931034482,0
0.11290322580645162,0.05940884898169896,0.26617294833355565,0.0,0.5862068965517242,3
0.532258064516129,0.5880327276002674,0.2764146074127342,0.0,0.5655172413793104,1
0.967741935483871,0.23039120129813387,0.2293122546148359,0.0,0.9379310344827586,1
0.3548387096774194,0.025469961833036004,0.36165351179878563,0.0,0.32413793103448274,3
0.467741935483871,0.8095873155005735,0.0,0.0,0.33448275862068966,1
0.8064516129032258,0.903793438616256,0.32943230124164163,0.0,0.1275862068965517,1
0.4032258064516129,0.3755607747396271,0.04746771209687241,0.25,0.38620689655172413,1
0.12903225806451613,0.5542470998350445,0.45419960216431887,0.0,0.17931034482758618,3
0.33870967741935487,0.428843281525388,0.11572610811155637,0.0,0.5413793103448277,1
0.8225806451612903,0.10419487065042476,0.043512552701629036,0.0,0.38275862068965516,1
0.4516129032258065,0.7443626762314863,0.05484449032377793,0.0,0.5344827586206897,1
0.14516129032258068,0.0029744419812405137,0.35006640260275007,0.0,0.2793103448275862,3
0.3709677419354839,0.27367017236303115,0.36604942209437863,0.0,0.17586206896551726,3
0.6129032258064516,0.3668216289321451,0.0,0.0,0.10689655172413794,1
0.8387096774193548,0.7427890787901115,0.23021695383134316,0.0,0.8172413793103449,1
0.6290322580645161,0.08834395169909538,0.6759205024560264,0.0,0.5103448275862069,0
0.12903225806451613,0.0673796813011453,0.9571543730028473,0.0,0.24137931034482757,0
0.12903225806451613,0.013607147802542761,0.02562734511375432,0.0,0.3379310344827586,3
0.6451612903225806,0.3656930214549693,1.0,0.0,0.46206896551724136,0
0.24193548387096775,0.4173326952006959,0.12603735943815858,0.0,0.3275862068965517,3
0.967741935483871,0.3382703468636274,0.3321811950148753,0.0,0.10344827586206896,1
0.467741935483871,0.6213545440735,0.2226777936937825,0.0,0.906896551724138,1
0.08064516129032262,0.06834292996987244,0.0,0.0,0.8413793103448276,3
0.6129032258064516,0.7887547943971597,0.4236718029611501,0.0,0.22413793103448276,1
0.5161290322580645,0.9612267203701887,0.00012178643299136371,0.0,0.393103448275862,1
0.0,0.11073931519943216,0.5451682682549164,0.0,0.2,3
0.04838709677419356,0.06044402201019848,0.371547209640846,0.0,0.027586206896551724,3
0.8225806451612903,0.4509590138699742,1.0,0.0,0.37241379310344824,0
0.08064516129032262,0.01093855239790438,0.25344916576293397,0.0,0.3793103448275862,3
0.19354838709677424,0.35905110931561623,0.0,0.0,0.8137931034482759,3
1.0,0.13017636928520632,1.0,0.0,0.03793103448275863,0
0.0,0.016178947807113656,0.24483132579030692,0.0,0.9793103448275863,3
0.7741935483870968,0.06488921632024221,0.252486473006907,0.0,0.02413793103448276,1
0.8225806451612903,0.40174863578983033,0.31035863950833137,0.0,0.5379310344827587,1
0.03225806451612906,0.1047205234480135,0.034558350199787743,0.0,0.2827586206896551,3
0.9516129032258065,0.1304701164368,1.0,0.0,0.9862068965517242,0
0.3709677419354839,0.02155579784280696,0.31035863950833137,1.0,0.4551724137931034,2
0.7741935483870968,0.6730244663817477,0.4633045878689114,0.0,0.45172413793103444,1
0.5806451612903226,0.2920612983758539,0.2896255357153213,0.0,0.2827586206896551,1
1.0,0.4269429996087853,0.06187330731356527,0.0,0.35517241379310344,1
0.27419354838709675,0.1806141668134282,0.3675340567060829,0.0,0.9758620689655172,3
0.03225806451612906,0.033267369060694746,0.29210765920676435,0.0,0.5172413793103449,3
0.6935483870967742,0.8606327730403301,0.5567089826193361,0.0,0.8793103448275862,1
0.30645161290322587,0.6023597911908121,0.41779125805385275,0.0,0.810344827586207,1
0.29032258064516125,0.5988079377605579,0.07767074747873086,0.0,0.5551724137931034,1
0.03225806451612906,0.07064383729231002,0.08954782437236491,0.0,0.21379310344827585,3
0.8064516129032258,0.8111400750433229,0.9131836713390129,0.0,0.4103448275862069,0
0.08064516129032262,0.034322707797541666,0.022855253924712784,0.0,0.38620689655172413,3
0.7096774193548387,0.5760186707571687,0.01446938811016453,0.0,0.30689655172413793,1
0.5645161290322581,0.672029624769943,0.143215045843893,0.0,0.5758620689655173,1
0.24193548387096775,0.3499751961787327,0.33811973346169233,0.0,0.9482758620689655,3
0.6129032258064516,0.06359121689294833,0.0517244378976182,0.0,0.14827586206896554,1
0.8387096774193548,0.45844923014047434,0.06820620182911623,0.0,0.396551724137931,1
0.532258064516129,0.09237306022690457,0.31035863950833137,0.0,0.4379310344827586,1
0.25806451612903225,0.0007736910102616569,0.2503639094604861,0.0,0.5344827586206897,3
0.9193548387096775,0.374303106729028,0.12776556691584556,0.0,0.8896551724137931,1
0.5645161290322581,0.08124763893164767,0.568597658220874,0.25,0.5241379310344828,0
0.20967741935483875,0.26590839122011944,0.33438494951662384,0.0,0.0896551724137931,3
0.06451612903225812,0.09980210718208427,0.30828785673276,0.0,0.34137931034482755,3
0.20967741935483875,0.4520009088012562,0.8836185648918711,0.0,0.02413793103448276,0
0.6129032258064516,0.36400784042740547,0.1196116752593761,0.0,0.296551724137931,1
0.935483870967742,0.3523655048081771,0.18689577981012914,0.0,0.11379310344827585,1
0.06451612903225812,0.053896216509799866,0.2839653662581988,0.0,0.0896551724137931,3
0.09677419354838712,0.11460239272851447,0.17794157730828786,0.0,0.031034482758620682,3
0.12903225806451613,0.04614519041134012,0.0663156124407741,0.0,0.013793103448275862,3
0.1774193548387097,0.1565148009577367,1.0,0.0,0.3310344827586207,0
0.016129032258064557,0.04497759589802605,0.9006570668027583,0.0,0.5310344827586208,0
0.8548387096774193,0.0726987229729094,0.25633724403101493,0.0,0.12413793103448274,1
0.5806451612903226,0.04203205809875013,0.021011059367986404,0.0,0.15172413793103445,1
0.3709677419354839,0.9654702575967585,0.8399726270493466,0.0,0.3896551724137931,0
0.6451612903225806,0.8029346483167684,0.5074260727354973,0.0,0.2482758620689655,1
0.8870967741935485,0.5232591280078835,0.3298846508498953,0.0,0.3103448275862069,1
0.016129032258064557,0.1244291424061992,0.11004274123862601,0.0,0.6586206896551724,3
0.6612903225806451,0.4858100632262176,0.21531261417478093,0.0,0.996551724137931,1
0.6612903225806451,0.20899336817071484,0.44441029269339394,0.0,0.34137931034482755,1
0.967741935483871,0.3781036705622334,1.0,0.0,0.16206896551724137,0
0.7096774193548387,0.08485730072583109,0.7125144258929554,0.0,0.14482758620689656,0
0.6774193548387097,0.07667943380068484,0.0,0.0,0.810344827586207,1
0.32258064516129037,0.522428300823971,0.23179437810627895,0.0,0.7758620689655172,1
0.9838709677419355,0.3746163473986908,1.0,0.0,0.5344827586206897,0
0.5,0.6546319959883685,0.2439382252817036,0.0,0.45172413793103444,1
0.4032258064516129,0.6874476531820817,0.4973931903985896,0.0,0.3137931034482758,1
0.11290322580645162,0.012905381152053474,0.3068032221210557,0.0,0.04827586206896552,3
0.5483870967741935,0.49643806371557214,0.5480215503992856,0.0,0.4206896551724138,0
0.5161290322580645,0.7585075762566262,0.0,0.0,0.41724137931034483,1
0.8225806451612903,0.481526194582953,0.21264491135687483,0.0,0.5344827586206897,1
0.7096774193548387,0.17888529341777837,0.004993243752645954,0.0,0.22413793103448276,1
0.43029748107928134,0.44188310073309073,0.11318599108059363,0.0,0.07586206896551724,1
0.5645161290322581,0.4928324350630582,0.5533221599113858,0.0,0.7793103448275862,0
0.016129032258064557,0.06424458584340387,0.33793415413522937,0.0,0.013793103448275862,3
0.4032258064516129,0.39361042809110064,0.0,0.0,0.5206896551724138,1
0.6612903225806451,0.48131109369391417,0.3453689259016545,0.0,0.48620689655172417,1
0.7419354838709677,0.3254684830144239,0.04053168477031659,0.030405405405405428,0.33448275862068966,1
0.6774193548387097,0.5395153776969955,0.1448968584899642,0.0,0.3103448275862069,1
0.8064516129032258,0.11069427845078963,0.31546745692529854,0.0,0.18275862068965515,1
0.20967741935483875,0.6425446704049409,0.9099128357101018,0.0,0.3379310344827586,0
0.4516129032258065,0.4214807814077547,0.5445419380281036,0.0,0.4586206896551724,0
0.5806451612903226,0.6279077270961246,0.5858449368740322,0.0,0.703448275862069,0
0.7258064516129032,0.39376570404537553,0.35461309610109437,0.0,0.37732047954517367,1
0.7580645161290323,0.9027495271141394,0.3350576745750523,0.0,0.5103448275862069,1
0.3548387096774194,0.7662545692134165,0.4825352455736431,0.0,0.46551724137931033,1
0.6935483870967742,0.08658617412148092,0.7865605771517052,0.0,0.21379310344827585,0
0.5967741935483871,0.4440025166804018,0.11692077502566214,0.0,0.5551724137931034,1
0.6290322580645161,0.47551009159264734,0.31035863950833137,0.0,0.4793103448275862,1
0.11290322580645162,0.02147110186774791,0.0682293992449241,0.0,0.6620689655172414,3
0.9193548387096775,0.4854746402773726,0.31035863950833137,0.0,0.30689655172413793,1
0.5161290322580645,0.5575549481942954,0.13761286992629018,0.030405405405405428,0.3310344827586207,1
0.24193548387096775,0.3387623901473038,1.0,0.0,0.5206896551724138,0
0.7258064516129032,0.5272875643454145,0.40040479490584746,0.0,0.5862068965517242,1
0.4193548387096775,0.38800772212191653,0.1339708756444532,0.0,0.11034482758620691,1
0.935483870967742,0.19985561352823267,0.5445071419043919,0.0,0.09310344827586207,1
0.7419354838709677,0.40697827615458765,0.6168366843933586,0.0,0.41724137931034483,0
0.16129032258064518,0.552341440396216,0.5117871869073785,0.0,0.017241379310344827,0
0.6451612903225806,0.008660499544927182,0.5685512633892584,0.0,0.18620689655172412,0
0.6290322580645161,0.1621531330116679,0.5457598023580172,0.0,0.3758620689655172,0
0.3709677419354839,0.6714374251348079,0.17122592543190687,0.0,0.9724137931034483,1
0.06451612903225812,0.025471978403870745,0.6560171196928661,0.0,0.5724137931034483,3
0.4838709677419355,0.06853853734084217,0.04170315426861447,0.0,0.2586206896551724,3
0.04838709677419356,0.01811956114041114,0.7123752413981081,0.0,0.17931034482758618,0
0.4032258064516129,0.9005534814751082,0.5888490022211526,0.0,0.5137931034482759,0
0.3548387096774194,0.9883516146682676,0.7997831041621963,0.5,0.393103448275862,0
0.4516129032258065,0.1987095291038225,0.23365017137090927,0.0,0.08620689655172413,3
0.532258064516129,0.9976332180302944,0.08748325436546368,0.0,0.45172413793103444,1
0.33870967741935487,0.9438942940456042,0.0,0.0,0.13448275862068965,1
0.6129032258064516,0.4460016105679067,0.04404609326521025,0.0,0.5206896551724138,1
0.4838709677419355,0.21589541794774933,0.8358898818671601,0.0,0.0,0
0.5806451612903226,0.048966373009140446,0.40926620774445727,0.0,0.013793103448275862,1
0.5645161290322581,0.09676985683691454,0.019723602790649122,0.0,0.5517241379310345,1
0.22580645161290325,0.45164330357322907,0.058509682021422815,0.0,0.46206896551724136,3
0.27419354838709675,0.8989798840337333,0.1867681940231858,0.0,0.2586206896551724,1
0.22580645161290325,0.041218707862071935,0.6640086294386804,0.0,0.41379310344827586,0
0.04838709677419356,0.08104329308706076,0.18261585659357546,0.0,0.9379310344827586,3
0.6129032258064516,0.48089030257973187,0.07223095347178324,0.0,0.6172413793103448,1
0.6612903225806451,0.07075407649794244,0.02853862079764314,0.0,0.503448275862069,1
0.9516129032258065,0.4400480212734779,0.09414091270232496,0.0,0.15517241379310343,1
0.06451612903225812,0.5786563454090078,0.020895072288947013,0.0,0.24482758620689654,3
0.08064516129032262,0.050861277403517174,0.5521042955814721,0.0,0.2206896551724138,3
0.5645161290322581,0.02743880715801984,0.958001078679835,0.0,0.603448275862069,0
0.532258064516129,0.18221801281732425,0.06668677109370015,0.0,0.5103448275862069,1
0.6290322580645161,0.4086016156765528,0.863494806678536,0.0,0.37241379310344824,0
0.43029748107928134,0.4374647940341769,0.298115789901005,0.0,0.4275862068965517,1
0.7903225806451613,0.2274066764627197,0.41249064854175244,0.0,0.4586206896551724,1
0.0,0.043891336408379805,0.23534358272488443,0.0,0.010344827586206896,3
0.0,0.04368161304156691,0.2451212934879054,0.0,0.1896551724137931,3
0.33870967741935487,0.5652340499329828,0.2574159238660813,0.0,0.26206896551724135,1
0.6451612903225806,0.09460876509235223,0.1978101639477362,0.0,0.010344827586206896,1
0.0,0.027567867691443152,0.3770681946031212,0.0,0.47586206896551725,3
0.6612903225806451,0.8434018474477608,0.4854349225496279,0.0,0.706896551724138,1
0.5806451612903226,0.008870222911740073,0.34427864735868424,0.0,0.11724137931034483,3
0.08064516129032262,0.0666590933228651,0.06854256435833049,0.0,0.49655172413793097,3
0.6612903225806451,0.4443110520181169,0.008403263876404169,0.0,0.5206896551724138,1
0.11290322580645162,0.024072478244561647,0.03633295250909049,0.0,0.17586206896551726,3
0.9838709677419355,0.46334680850777793,0.5761716144821467,0.0,0.06896551724137931,1
0.4032258064516129,0.4685058688933194,0.5475692007910318,0.0,0.5448275862068966,0
0.4193548387096775,0.6012029517219499,0.0,0.0,0.503448275862069,1
0.9838709677419355,0.3453350666879975,0.05897363033758039,0.75,0.4103448275862069,2
0.4032258064516129,0.6413280060013149,0.6029646297402469,0.0,0.041379310344827586,0
0.12903225806451613,0.4142513749652142,0.2953784948356753,0.0,0.14827586206896554,3
0.8709677419354838,0.4946702032837839,0.09502241450302436,0.0,0.027586206896551724,1
0.6935483870967742,0.2777873378172906,0.20880573904067087,0.0,0.30344827586206896,1
0.3870967741935484,0.5513741585858193,0.2727146195913775,0.0,0.8137931034482759,1
0.16129032258064518,0.014319669497483992,0.03301572204856379,0.0,0.6724137931034483,3
0.27419354838709675,0.3455044586381156,0.188844362737991,0.0,0.5862068965517242,3
0.5806451612903226,0.014952200549313895,1.0,1.0,0.5655172413793104,2
0.4516129032258065,0.4545222945349586,0.42987711168975773,0.0,0.4068965517241379,1
0.935483870967742,0.253851314199213,0.17523907836666994,0.0,0.034482758620689655,1
0.8225806451612903,0.2652012470474042,0.3817888687200246,0.0,0.8379310344827586,1
0.8709677419354838,0.15517378135263507,0.06819460312121228,0.0,0.36896551724137927,1
0.6451612903225806,0.3435315801714623,0.7604982804915532,0.0,0.15172413793103445,0
0.435483870967742,0.41115257778249803,0.27719172084229815,0.0,0.489655172413793,1
0.11290322580645162,0.3950374880518178,0.03446556053655623,0.0,0.34137931034482755,3
0.12903225806451613,0.1055614334860998,0.3637760753452065,0.0,0.19310344827586207,3
0.6451612903225806,0.5593046594885708,0.4012978954144508,0.25,0.6482758620689656,1
0.5645161290322581,0.975391786103676,0.0,0.0,0.14482758620689656,1
0.7419354838709677,0.5479876639640138,0.03637934734070625,0.0,0.06206896551724138,1
0.7258064516129032,0.29499339236956484,0.023122024206503396,0.0,0.4103448275862069,1
0.30645161290322587,0.7933572812323131,0.15673913925988645,0.0,0.296551724137931,1
0.06451612903225812,0.025662208252614487,0.2627861256256053,0.0,0.7724137931034483,3
0.04838709677419356,0.048050177659890544,0.03788717936821838,0.0,0.02413793103448276,3
0.11290322580645162,0.03205070465706869,0.0317862590107462,0.0,0.24137931034482757,3
0.11290322580645162,0.02527771541345752,1.0,0.0,0.39999999999999997,0
0.5645161290322581,0.20384842378101656,0.4961173325291563,0.0,0.2655172413793103,0
0.8064516129032258,0.38938907314371296,0.404893494864672,0.0,0.16206896551724137,1
0.06451612903225812,0.6339540786489514,0.8598760098125069,0.0,0.09310344827586207,0
0.532258064516129,0.3512718512254701,0.005202020494916863,0.0,0.21379310344827585,1
0.25806451612903225,0.12767246049873832,0.5327344533818932,0.0,0.3275862068965517,3
0.6129032258064516,0.452136691237462,0.021672185718510956,0.0,0.04827586206896552,1
0.14516129032258068,0.10301383233154576,0.7811555792684695,0.0,0.2862068965517241,0
0.8870967741935485,0.2667197248859629,0.22631978797561952,0.0,0.27586206896551724,1
0.532258064516129,0.5271464043869827,0.22652856471789043,0.0,0.9517241379310345,1
0.33870967741935487,0.587576310401338,0.8447976895373854,0.0,0.33448275862068966,0
0.09677419354838712,0.11975204245016047,0.05262913711412548,0.0,0.5517241379310345,3
0.30645161290322587,0.8352273414740058,0.17558703960378813,0.0,0.2482758620689655,1
0.04838709677419356,0.3116670722214679,0.4006251703560223,0.0,0.2517241379310345,3
0.967741935483871,0.14783346351418392,0.42079532340097314,0.0,0.39999999999999997,1
0.19354838709677424,0.8257050939923667,0.2610347207321104,0.0,0.15517241379310343,1
0.20967741935483875,0.2988430260930823,0.13440002783689897,0.0,0.010344827586206896,3
0.29032258064516125,0.13084721518289627,0.00490045408941444,0.0,0.7000000000000001,3
0.8387096774193548,0.6659442861809779,0.4637453387692611,0.0,0.5517241379310345,1
0.7096774193548387,0.14777363857941997,0.039360215272018696,0.0,0.37732047954517367,1
0.14516129032258068,0.009590138699742012,1.0,0.0,0.493103448275862,0
0.5161290322580645,0.9660772454180151,0.09813086822128014,0.0,0.46206896551724136,1
0.016129032258064557,0.09626235317683848,0.5445419380281036,0.0,0.47586206896551725,3
0.4516129032258065,0.4640667242957799,0.35387077879524215,0.0,0.5827586206896552,1
0.04838709677419356,0.057415132616420006,0.8063943676674417,0.0,0.1413793103448276,0
0.3870967741935484,0.5205192804337511,0.0,0.0,0.44482758620689655,1
0.03225806451612906,0.008087121237582966,0.38842332964107795,0.0,0.18620689655172412,3
0.5806451612903226,0.4359113623011493,0.331485272540639,0.0,0.05172413793103449,1
0.7580645161290323,0.2583610387759684,0.015408883450383624,0.0,0.06896551724137931,1
0.14516129032258068,0.06901579243839713,0.2501319353024073,0.0,0.47586206896551725,3
0.6451612903225806,0.16975358848780045,0.1894938903806116,0.0,0.806896551724138,1
0.4838709677419355,0.4273873173827062,0.023957131175587038,0.0,0.15517241379310343,1
0.5645161290322581,0.10408463144479235,0.14157962802943752,0.0,0.9344827586206896,1
0.24193548387096775,0.45964236788436175,0.25190653761171006,0.0,0.21379310344827585,3
0.33870967741935487,0.600442032326975,0.6879019677207958,0.0,0.5758620689655173,0
0.20967741935483875,0.9588075075587799,0.4878242563778395,0.0,0.3482758620689655,1
0.1774193548387097,0.6731266393040412,0.990964606542831,0.0,0.15517241379310343,0
0.903225806451613,0.4878353725345741,0.392436482575841,0.0,0.4068965517241379,1
0.5645161290322581,0.2915141354893612,0.007626150446840219,0.0,0.35172413793103446,1
0.12903225806451613,0.07225037205731902,0.1926951337620989,0.0,0.14827586206896554,3
0.12903225806451613,0.3580576120843679,0.12846148939008195,0.0,0.9655172413793104,3
0.30645161290322587,0.23875257616924142,0.31561824012804973,0.0,0.13793103448275862,3
0.5967741935483871,0.13467802757862277,0.11913612823531458,0.0,0.3896551724137931,1
0.04838709677419356,0.11437452022418891,0.7374052530548096,0.0,0.5379310344827587,0
0.30645161290322587,0.2324911237273758,0.05868366263998191,0.0,0.07931034482758621,3
0.8225806451612903,0.23281646382204707,0.09566034343774103,0.0,0.5379310344827587,1
0.8548387096774193,0.4471187908103523,0.14254232078546447,0.0,0.06896551724137931,1
